title:Session_019_29Jun2026,start timestamp:1782732800.186375,stop timestamp:1782732865.302140,headset type:EPOCX,headset serial:E7020186,headset firmware:740,channels:98,sampling rate:eeg_256;pm_0.1;mot_32,samples:16680,version:2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,PM.Attention.IsActive,PM.Attention.Scaled,PM.Attention.Raw,PM.Attention.Min,PM.Attention.Max,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1782732800,1782732800,173,0,4328.077148,4305.512695,4329.102539,4343.717773,4274.358887,4377.307617,4342.436035,3850.897461,5130.512695,4374.487305,4607.820313,4360.641113,4600.641113,4720,173,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,174,0,4334.230957,4302.94873,4328.717773,4335.512695,4265.128418,4380,4343.333496,3849.487061,5135.256348,4355.641113,4575.769043,4360.897461,4593.461426,4706.794922,2192,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,175,0,4322.307617,4302.94873,4318.205078,4318.077148,4262.179688,4381.153809,4342.820313,3842.05127,5136.410156,4353.333496,4520.512695,4358.589844,4566.282227,4672.307617,2770,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,176,0,4294.230957,4305.512695,4301.153809,4303.461426,4263.589844,4380.897461,4341.666504,3831.410156,5128.205078,4381.666504,4462.563965,4355.641113,4530.897461,4628.589844,2874,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0.270392,-0.167114,0.696838,0.642944,-0.629471,0.811012,-0.037236,-41.064667,-50.416744,-10.080516
1782732800,1782732800,177,0,4265.256348,4308.461426,4286.922852,4305.128418,4264.871582,4378.461426,4338.205078,3822.820557,5110.641113,4434.871582,4437.179688,4354.743652,4503.589844,4593.974121,173,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,178,0,4253.461426,4310,4285.769043,4327.563965,4262.94873,4372.692383,4330.641113,3819.487061,5089.871582,4491.666504,4464.230957,4357.94873,4491.153809,4581.922852,2192,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,179,0,4265.384766,4309.230957,4299.615234,4360.769043,4258.333496,4363.461426,4319.871582,3819.615479,5072.692383,4531.922852,4523.846191,4364.102539,4483.077148,4592.307617,2770,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,180,0,4290.384766,4306.922852,4318.589844,4385.128418,4254.102539,4352.179688,4309.743652,3818.589844,5062.436035,4549.102539,4567.436035,4369.230957,4461.538574,4611.410156,2874,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,181,0,4308.974121,4304.102539,4327.436035,4385.512695,4253.461426,4341.666504,4305.512695,3812.564209,5057.05127,4550.769043,4556.922852,4369.487305,4418.717773,4621.282227,173,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,182,0,4308.589844,4302.436035,4317.94873,4363.077148,4256.538574,4333.461426,4309.615234,3801.923096,5051.153809,4550.769043,4497.692383,4364.871582,4365,4610.641113,2192,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,183,0,4292.307617,4302.05127,4296.410156,4335.512695,4261.794922,4327.307617,4319.487305,3791.025635,5040.641113,4560.512695,4434.358887,4359.743652,4320.128418,4582.94873,2770,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,184,0,4275.641113,4302.820313,4279.615234,4324.487305,4266.025879,4321.410156,4330.128418,3785.384521,5026.922852,4582.307617,4412.307617,4358.846191,4294.743652,4553.077148,2874,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0.296628,-0.157898,0.698914,0.631348,-0.671957,0.798804,-0.087535,-40.3582,-51.125069,-9.889132
1782732800,1782732800,185,0,4271.922852,4303.717773,4280.512695,4339.615234,4267.563965,4314.487305,4337.820313,3787.564209,5015.897461,4606.922852,4440.641113,4363.333496,4283.974121,4536.538574,173,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,186,0,4282.563965,4304.230957,4297.94873,4372.05127,4266.282227,4306.153809,4342.820313,3796.153809,5014.487305,4616.538574,4488.846191,4369.615234,4275.641113,4538.717773,2192,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,187,0,4297.692383,4304.102539,4318.077148,4402.820313,4264.102539,4297.820313,4348.205078,3807.179443,5024.487305,4596.153809,4518.461426,4372.94873,4266.282227,4554.743652,2770,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,188,0,4306.410156,4303.589844,4327.05127,4416.153809,4262.94873,4291.153809,4356.153809,3816.794922,5040.256348,4547.820313,4514.743652,4371.153809,4265.128418,4573.333496,2874,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,189,0,4304.871582,4303.205078,4320.512695,4409.358887,4264.102539,4288.205078,4364.615234,3823.974365,5052.692383,4493.461426,4492.179688,4365.897461,4282.436035,4583.461426,173,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,190,0,4297.05127,4303.077148,4305.128418,4392.436035,4266.666504,4289.487305,4368.974121,3829.743652,5055.384766,4459.487305,4470.769043,4361.410156,4314.487305,4578.846191,2192,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,191,0,4287.94873,4303.205078,4290.512695,4378.333496,4268.589844,4293.205078,4366.410156,3836.025635,5050,4457.05127,4455.256348,4360,4341.282227,4560.641113,2770,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,192,0,4278.461426,4303.717773,4281.538574,4373.205078,4268.717773,4296.538574,4358.461426,3844.230713,5045.512695,4473.077148,4436.025879,4361.025879,4342.820313,4536.282227,2874,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,0.310999,-0.151917,0.700623,0.623962,-0.697351,0.782688,-0.07142,-39.622379,-51.812565,-9.733551
1782732800,1782732800,193,0,4266.666504,4304.871582,4275.641113,4374.102539,4266.922852,4297.436035,4349.358887,3853.718018,5050.897461,4480.384766,4406.153809,4361.922852,4317.94873,4516.153809,173,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,194,0,4252.820313,4306.794922,4269.230957,4374.615234,4264.358887,4296.282227,4342.436035,3862.692383,5068.205078,4457.820313,4375,4361.025879,4291.410156,4507.05127,2192,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,195,0,4242.692383,4308.589844,4263.205078,4371.922852,4263.333496,4295.256348,4339.487305,3870.384521,5091.025879,4405.256348,4363.333496,4359.358887,4298.461426,4508.846191,2770,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,196,0,4243.589844,4309.743652,4263.333496,4369.615234,4265.128418,4296.538574,4341.025879,3877.94873,5108.333496,4343.974121,4383.589844,4360,4356.025879,4516.282227,2874,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,197,0,4256.282227,4310,4274.102539,4372.94873,4270.128418,4299.615234,4347.307617,3887.435791,5112.563965,4302.179688,4426.538574,4364.743652,4445.512695,4522.94873,173,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,198,0,4272.94873,4309.358887,4292.563965,4383.589844,4276.025879,4301.922852,4356.922852,3899.230713,5104.102539,4296.153809,4467.307617,4372.563965,4521.025879,4525.256348,2192,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,199,0,4282.820313,4308.205078,4308.333496,4396.538574,4280.128418,4300.769043,4365.384766,3912.435791,5090.384766,4318.717773,4483.589844,4379.743652,4540.512695,4523.717773,2770,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,200,0,4280.128418,4307.307617,4311.538574,4402.563965,4280.512695,4296.153809,4366.538574,3926.281982,5080.641113,4346.282227,4472.94873,4383.461426,4494.230957,4521.025879,2874,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,0.323033,-0.145813,0.701721,0.618042,-0.675864,0.759248,-0.061165,-38.943474,-52.381306,-9.410196
1782732800,1782732800,201,0,4267.563965,4307.563965,4300.769043,4396.410156,4277.820313,4290.256348,4357.179688,3940.128174,5078.846191,4357.179688,4451.025879,4383.333496,4410,4518.974121,173,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,202,0,4253.077148,4309.102539,4283.205078,4381.282227,4274.743652,4286.666504,4340.384766,3953.333252,5081.410156,4347.94873,4437.820313,4382.179688,4331.410156,4516.794922,2192,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,203,0,4243.333496,4311.025879,4268.077148,4366.282227,4273.974121,4286.922852,4324.743652,3965.256348,5081.794922,4332.05127,4441.666504,4382.307617,4288.974121,4511.538574,2770,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,204,0,4240.384766,4312.05127,4260.128418,4360,4276.282227,4290.641113,4318.589844,3974.871826,5077.307617,4323.974121,4455.769043,4383.974121,4285.384766,4501.282227,2874,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,205,0,4241.794922,4310.897461,4258.205078,4364.871582,4280.128418,4295.256348,4324.230957,3982.307617,5071.282227,4326.153809,4464.102539,4385.384766,4301.153809,4487.820313,173,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,206,0,4244.358887,4308.205078,4258.333496,4376.922852,4282.692383,4298.205078,4336.025879,3989.358887,5069.230957,4331.025879,4454.615234,4385.256348,4313.333496,4475.769043,2192,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,207,0,4247.94873,4305.512695,4259.358887,4390,4282.307617,4298.717773,4344.230957,3998.205078,5073.333496,4331.538574,4429.358887,4384.102539,4313.333496,4470.128418,2770,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,208,0,4255.256348,4304.230957,4263.974121,4401.282227,4279.615234,4296.922852,4342.563965,4010.384521,5080.128418,4328.333496,4405.512695,4383.974121,4310.897461,4473.333496,2874,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0.336651,-0.135132,0.703125,0.611572,-0.67684,0.728482,-0.045049,-38.182461,-52.993176,-9.069177
1782732800,1782732800,209,0,4269.487305,4305,4276.282227,4410.641113,4277.436035,4293.333496,4331.538574,4024.487061,5084.230957,4326.153809,4403.846191,4386.538574,4322.179688,4483.846191,173,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,210,0,4289.743652,4307.179688,4295.512695,4418.589844,4278.461426,4288.077148,4318.205078,4036.281982,5083.461426,4327.05127,4433.589844,4392.179688,4353.205078,4497.436035,2192,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,211,0,4310.128418,4309.615234,4315.384766,4422.307617,4282.563965,4281.410156,4309.487305,4041.281982,5079.230957,4329.102539,4482.820313,4399.230957,4392.307617,4509.358887,2770,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,212,0,4322.179688,4310.769043,4325.897461,4417.563965,4287.05127,4274.230957,4307.179688,4036.410156,5074.487305,4329.358887,4524.358887,4404.487305,4419.871582,4515.641113,2874,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,213,0,4320.512695,4310,4320.641113,4402.563965,4288.846191,4267.820313,4306.410156,4022.05127,5069.102539,4327.436035,4532.94873,4405.384766,4425.384766,4513.589844,173,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,214,0,4306.538574,4307.307617,4302.307617,4381.410156,4287.436035,4263.333496,4300.384766,4001.666748,5060.897461,4324.743652,4503.461426,4401.410156,4416.794922,4502.692383,2192,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,215,0,4289.743652,4304.230957,4282.692383,4363.846191,4284.871582,4260.641113,4287.563965,3981.538574,5050.256348,4322.94873,4455.641113,4394.487305,4412.692383,4487.05127,2770,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,216,0,4281.538574,4302.94873,4275,4359.358887,4283.461426,4259.358887,4272.436035,3968.333252,5040.897461,4322.692383,4420.769043,4387.820313,4426.922852,4474.871582,2874,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,0.343987,-0.128906,0.703918,0.60791,-0.699304,0.718227,-0.067025,-37.580883,-53.760525,-8.845592
1782732800,1782732800,217,0,4287.820313,4304.743652,4284.230957,4369.871582,4284.102539,4258.205078,4262.307617,3965.128174,5037.692383,4323.461426,4419.871582,4383.846191,4457.436035,4473.717773,173,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,218,0,4305,4308.205078,4303.589844,4386.025879,4285.641113,4255.769043,4260.769043,3969.615479,5041.025879,4324.230957,4449.102539,4383.461426,4488.461426,4485.256348,2192,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782732800,1782732800,219,0,4321.922852,4311.153809,4319.230957,4394.102539,4286.794922,4250.897461,4265.769043,3977.05127,5045.641113,4324.102539,4485.256348,4386.025879,4503.461426,4502.820313,2770,2,45,,,,0,4,0,4,2,0,0,1,4,1,0,4,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
