title:Session_021_29Jun2026,start timestamp:1782733524.420074,stop timestamp:1782733582.106416,headset type:EPOCX,headset serial:E7020186,headset firmware:740,channels:98,sampling rate:eeg_256;pm_0.1;mot_32,samples:14777,version:2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,PM.Attention.IsActive,PM.Attention.Scaled,PM.Attention.Raw,PM.Attention.Min,PM.Attention.Max,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1782733524,1782733524,81,0,4115.128418,4295.897461,4329.743652,4325.641113,4302.563965,4142.94873,4327.436035,4135,4308.717773,4372.179688,4308.461426,4412.692383,4448.205078,4722.307617,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733524,1782733524,82,0,4121.282227,4295.384766,4328.461426,4325.769043,4302.436035,4143.077148,4324.230957,4137.820313,4308.846191,4372.94873,4310.128418,4415.769043,4448.717773,4735.128418,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733524,1782733524,83,0,4126.922852,4297.179688,4326.538574,4326.666504,4302.563965,4145,4321.025879,4139.487305,4306.922852,4373.333496,4311.922852,4419.358887,4446.153809,4743.846191,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733524,1782733524,84,0,4128.333496,4298.846191,4324.615234,4326.794922,4302.05127,4146.538574,4315.512695,4138.846191,4303.077148,4372.436035,4313.077148,4424.230957,4441.282227,4745.512695,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733524,1782733524,85,0,4124.230957,4298.974121,4323.974121,4325.128418,4301.025879,4145.769043,4307.563965,4135.769043,4298.846191,4370.128418,4312.692383,4429.615234,4436.153809,4741.025879,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733524,1782733524,86,0,4116.153809,4297.94873,4325.256348,4321.666504,4300.256348,4143.333496,4297.94873,4130.384766,4296.282227,4367.436035,4310.897461,4433.589844,4432.436035,4733.077148,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733524,1782733524,87,0,4107.05127,4297.307617,4327.307617,4317.94873,4300,4141.794922,4288.077148,4123.333496,4296.153809,4365.769043,4308.077148,4434.358887,4430.769043,4724.487305,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733524,1782733524,88,0,4099.102539,4297.563965,4328.461426,4316.282227,4299.871582,4141.922852,4278.461426,4115.769043,4297.436035,4366.153809,4305.512695,4431.794922,4430.384766,4716.410156,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0.143001,0.370117,-0.594116,-0.699707,-0.358442,0.942376,-0.010866,-54.336964,-12.5675,4.09934
1782733524,1782733524,89,0,4093.718018,4298.461426,4327.307617,4317.820313,4299.102539,4141.666504,4269.102539,4109.871582,4298.077148,4367.94873,4304.487305,4428.077148,4430.256348,4710.256348,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733524,1782733524,90,0,4091.666748,4299.230957,4324.871582,4322.179688,4297.436035,4136.666504,4260,4107.307617,4296.794922,4370,4305.256348,4426.025879,4429.871582,4707.179688,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733524,1782733525,91,0,4092.564209,4299.230957,4323.077148,4326.922852,4295.512695,4123.974121,4252.307617,4108.717773,4294.615234,4370.769043,4307.436035,4428.333496,4429.102539,4708.461426,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,92,0,4095.769287,4298.974121,4323.717773,4329.743652,4294.615234,4105.128418,4247.820313,4113.205078,4293.333496,4370,4309.487305,4435.256348,4428.717773,4714.230957,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,93,0,4099.871582,4298.846191,4326.922852,4329.230957,4295.641113,4085.512939,4246.282227,4118.461426,4293.846191,4368.205078,4309.615234,4445.641113,4429.487305,4723.461426,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,94,0,4104.743652,4298.974121,4330.897461,4326.153809,4297.692383,4071.281982,4246.025879,4122.436035,4295.128418,4366.922852,4306.922852,4458.333496,4431.153809,4734.102539,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,95,0,4110.897461,4299.102539,4333.333496,4323.333496,4299.615234,4066.025635,4244.615234,4124.230957,4296.153809,4366.794922,4303.589844,4472.692383,4433.461426,4744.358887,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,96,0,4120.512695,4299.102539,4333.461426,4322.692383,4300.512695,4068.205078,4241.282227,4123.846191,4297.05127,4367.307617,4303.461426,4488.974121,4435.512695,4753.974121,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,0.13559,0.36731,-0.594788,-0.702087,-0.354047,0.959468,-0.021121,-53.986603,-12.894083,4.339406
1782733525,1782733525,97,0,4133.205078,4298.974121,4331.538574,4324.743652,4299.871582,4073.461426,4236.794922,4122.179688,4298.077148,4367.563965,4309.102539,4506.153809,4437.692383,4762.563965,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,98,0,4144.487305,4298.974121,4328.717773,4327.307617,4298.205078,4077.564209,4231.282227,4120.256348,4299.230957,4367.179688,4319.487305,4520.769043,4439.743652,4768.333496,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,99,0,4147.820313,4298.974121,4326.282227,4327.563965,4296.410156,4078.718018,4222.820313,4118.077148,4299.743652,4366.538574,4330.512695,4528.589844,4440.512695,4768.333496,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,100,0,4141.025879,4298.974121,4325.128418,4325.128418,4295.641113,4077.692383,4209.230957,4115.384766,4299.102539,4366.025879,4338.717773,4528.205078,4438.846191,4761.282227,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,101,0,4128.846191,4298.974121,4325.641113,4321.922852,4295.769043,4075.769287,4190,4111.666504,4297.436035,4365.512695,4343.461426,4522.436035,4434.487305,4749.358887,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,102,0,4120,4298.974121,4327.563965,4320.769043,4296.153809,4072.05127,4167.436035,4107.563965,4295.128418,4364.615234,4347.307617,4517.436035,4429.230957,4737.179688,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,103,0,4121.025879,4298.974121,4330,4322.563965,4295.256348,4064.615479,4146.922852,4104.615234,4293.461426,4363.205078,4353.717773,4518.077148,4425.128418,4729.102539,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,104,0,4132.436035,4298.974121,4331.538574,4325.897461,4292.563965,4052.692383,4134.487305,4104.871582,4293.205078,4362.179688,4363.974121,4525.384766,4423.717773,4727.05127,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0.128394,0.364319,-0.595337,-0.704529,-0.344769,0.934074,0.024295,-53.687943,-13.038008,4.388799
1782733525,1782733525,105,0,4149.743652,4298.974121,4331.153809,4328.589844,4288.846191,4038.589844,4132.563965,4109.102539,4294.358887,4362.307617,4375.641113,4535.897461,4424.743652,4730,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,106,0,4166.153809,4298.974121,4329.230957,4330.128418,4285.769043,4026.794922,4137.307617,4115.769043,4295.128418,4363.974121,4384.102539,4545,4426.922852,4734.871582,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,107,0,4177.179688,4298.974121,4327.563965,4330.897461,4284.871582,4020.256348,4141.666504,4122.307617,4293.974121,4366.153809,4385.769043,4550.128418,4428.461426,4738.717773,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,108,0,4182.05127,4298.974121,4327.563965,4332.179688,4286.538574,4019.358887,4140,4126.794922,4291.282227,4367.563965,4381.282227,4552.179688,4428.205078,4739.871582,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,109,0,4182.820313,4298.974121,4329.230957,4335.256348,4290.384766,4021.281982,4132.820313,4129.358887,4289.102539,4367.05127,4374.871582,4554.871582,4427.307617,4739.487305,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,110,0,4182.05127,4298.974121,4330.384766,4340.384766,4294.743652,4022.692383,4124.230957,4130.897461,4289.102539,4364.871582,4370.769043,4561.153809,4427.307617,4739.358887,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,111,0,4180.769043,4298.974121,4328.846191,4345.769043,4297.436035,4022.05127,4118.589844,4132.436035,4290.641113,4362.94873,4370.769043,4571.538574,4429.230957,4739.871582,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,112,0,4177.94873,4298.974121,4324.102539,4348.846191,4296.794922,4019.743652,4116.794922,4134.230957,4291.538574,4362.692383,4372.94873,4582.563965,4431.282227,4739.487305,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0.117799,0.359436,-0.595642,-0.708618,-0.357954,0.909169,0.027713,-53.20248,-13.150874,4.533252
1782733525,1782733525,113,0,4172.820313,4298.974121,4318.077148,4348.077148,4292.820313,4017.820557,4116.410156,4136.025879,4290.512695,4364.358887,4373.974121,4589.743652,4431.282227,4736.538574,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,114,0,4166.922852,4298.974121,4313.717773,4344.358887,4287.563965,4017.692383,4114.487305,4137.563965,4288.461426,4366.410156,4372.692383,4591.025879,4428.205078,4730.769043,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,115,0,4163.333496,4298.974121,4312.563965,4340.897461,4283.461426,4019.230713,4110.256348,4139.230957,4287.436035,4367.179688,4370.897461,4588.589844,4423.461426,4724.615234,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,116,0,4164.230957,4298.974121,4313.974121,4340.641113,4281.922852,4021.281982,4105.641113,4141.538574,4288.205078,4366.410156,4370.641113,4586.922852,4419.743652,4721.282227,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,117,0,4168.974121,4298.974121,4315.897461,4343.846191,4282.692383,4022.820557,4103.333496,4144.358887,4290,4365.128418,4372.436035,4588.974121,4419.230957,4722.436035,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,118,0,4175.384766,4298.974121,4316.538574,4347.94873,4284.615234,4022.94873,4104.615234,4147.692383,4291.666504,4364.871582,4374.230957,4594.358887,4422.563965,4727.436035,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,119,0,4181.794922,4298.974121,4316.153809,4350.128418,4286.025879,4021.666748,4107.94873,4150.512695,4293.205078,4366.025879,4375,4600.512695,4428.717773,4733.333496,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,120,0,4188.077148,4298.974121,4316.025879,4349.743652,4286.025879,4019.615479,4110.897461,4151.794922,4295.384766,4367.563965,4375.256348,4605.641113,4435.512695,4738.077148,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0.110276,0.356506,-0.595642,-0.711304,-0.350629,0.925772,0.026737,-52.665565,-13.402453,4.679927
1782733525,1782733525,121,0,4193.974121,4298.974121,4316.538574,4348.205078,4284.743652,4017.564209,4111.410156,4151.538574,4298.205078,4368.333496,4377.05127,4609.743652,4439.102539,4740.128418,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,122,0,4197.94873,4298.974121,4317.307617,4347.05127,4283.333496,4015.512939,4109.871582,4150.897461,4301.153809,4367.94873,4381.538574,4614.358887,4436.922852,4739.743652,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,123,0,4199.230957,4298.974121,4317.820313,4347.179688,4283.205078,4013.205078,4108.205078,4151.538574,4303.461426,4367.307617,4388.333496,4620.897461,4430.512695,4738.333496,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,124,0,4198.589844,4298.974121,4318.077148,4348.589844,4283.974121,4010.384521,4107.563965,4153.077148,4305.384766,4367.436035,4395.384766,4627.820313,4425.641113,4738.846191,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,125,0,4198.205078,4298.974121,4318.717773,4350.512695,4284.102539,4007.692383,4107.307617,4153.846191,4307.05127,4368.589844,4401.282227,4633.077148,4427.94873,4742.94873,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,126,0,4198.333496,4298.974121,4319.743652,4351.666504,4283.077148,4006.281982,4106.410156,4153.461426,4309.615234,4370.256348,4406.410156,4635.384766,4437.692383,4749.615234,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782733525,1782733525,127,0,4197.94873,4298.974121,4321.025879,4350.897461,4281.282227,4006.281982,4105,4153.461426,4313.461426,4371.410156,4412.179688,4635.256348,4449.487305,4755.128418,0,2,43,,,,0,4,0,0,0,0,0,4,4,0,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
